"","LATITUDE","LONGITUDE","cost","date"
"532",41.942539419,-87.684642794,17875,2015-07-15
"533",41.956516359,-87.687475079,17875,2015-07-15
"534",41.88471128,-87.664281826,2000,2015-07-15
"535",41.752842831,-87.600519513,17875,2015-07-15
"536",41.779184012,-87.675514334,17875,2015-07-15
"537",41.871732778,-87.70109474,17875,2015-07-15
"538",41.752582527,-87.603850957,17875,2015-07-15
"539",41.795996132,-87.701334049,17875,2015-07-15
"540",41.676489839,-87.624925934,17875,2015-07-15
"541",41.798829442,-87.704788474,17875,2015-07-15
"542",41.904240903,-87.676639206,50000,2015-07-16
"543",41.923387897,-87.689102916,542500,2015-07-16
"544",41.918768427,-87.721858472,2e+05,2015-07-16
"545",41.912225637,-87.741406099,17875,2015-07-16
"546",41.89213072,-87.678738363,350000,2015-07-16
"547",41.779207658,-87.673758502,17875,2015-07-16
"548",41.764942326,-87.654424521,17875,2015-07-16
"549",41.939583541,-87.68644925,1100000,NA
"550",41.900720979,-87.643250394,17875,2015-07-16
"551",41.89386791,-87.683990667,17875,2015-07-16
"552",41.904588873,-87.668173493,17875,2015-07-16
"553",41.886893128,-87.648738845,17875,2015-07-17
"554",41.856776719,-87.627027212,1200000,2015-07-17
"555",41.945679838,-87.679879805,17875,2015-07-16
"556",41.869839811,-87.627332239,60000,2015-07-16
"557",41.971999957,-87.68917001,17875,2015-07-17
"558",41.957775805,-87.670866002,750000,2015-07-17
"559",41.96248211,-87.68077184,5e+05,2015-07-17
"560",41.91350081,-87.647293415,17875,2015-07-17
"561",41.91291828,-87.647274231,17875,2015-07-17
"562",41.91350081,-87.647293415,17875,2015-07-17
"563",41.945986654,-87.68231767,17875,2015-07-17
"564",41.77537117,-87.613253524,17875,2015-07-17
"565",41.939293252,-87.695612456,1200000,NA
"566",41.85527521,-87.66051846,17875,2015-07-17
"567",41.85527521,-87.66051846,17875,2015-07-17
"568",41.895059993,-87.666364759,490000,NA
"569",41.894008227,-87.641395717,1000,2015-07-17
"570",41.962027156,-87.646639661,3000,2015-07-17
"571",41.673568824,-87.573527876,3000,2015-07-17
"572",41.908001692,-87.687306165,1507500,2015-07-23
"573",41.907646848,-87.684566738,30000,NA
"574",41.832700731,-87.657934419,350000,2015-07-20
"575",41.785180889,-87.723086917,3e+05,2015-07-20
"576",41.976035862,-87.686795502,17875,2015-07-20
"577",41.947644326,-87.682071513,3e+05,2015-07-20
"578",41.823068192,-87.692308865,205000,2015-07-20
"579",41.922435821,-87.650936525,17875,2015-07-20
"580",41.917779341,-87.638945809,652800,2015-07-20
"581",41.951891974,-87.683694304,250000,2015-07-20
"582",41.918120284,-87.714108847,316400,2015-07-20
"583",41.87277985,-87.7644383,12500,2015-07-20
"584",41.896315654,-87.640191494,2e+07,2015-07-17
"585",41.968005707,-87.758346968,17875,2015-07-17
"586",41.944041559,-87.645090868,903700,2015-07-21
"587",42.007827456,-87.664295578,17875,2015-07-21
"588",41.942566292,-87.817767443,17875,2015-07-21
"589",41.964069554,-87.693964964,17875,2015-07-21
"590",41.890746791,-87.628510944,17875,2015-07-21
"591",41.893955857,-87.628546648,2500000,2015-07-20
"592",41.781827784,-87.660772651,12000,2015-07-22
"593",41.985785263,-87.672398955,350000,2015-07-22
"594",41.985793488,-87.671954471,350000,2015-07-22
"595",41.867593878,-87.689369364,277500,2015-07-22
"596",41.921496923,-87.678053752,17875,2015-07-22
"597",41.921497728,-87.677974403,17875,2015-07-22
"598",41.948729662,-87.730852531,2e+05,NA
"599",41.98842604,-87.79572764,15900,2015-07-22
"600",41.842136926,-87.61705822,4000,2015-07-22
"601",41.862628294,-87.615031094,25000,2015-07-22
"602",41.895489778,-87.633831645,7200000,2015-07-22
"603",41.913422252,-87.640025298,55000,2015-07-23
"604",41.921850525,-87.653346311,8e+05,NA
"605",41.926760067,-87.703402976,1644900,2015-07-23
"606",41.922600009,-87.651235678,17875,2015-07-23
"607",41.945461699,-87.683514673,3e+05,2015-07-23
"608",41.953561847,-87.670110588,17875,2015-07-23
"609",41.978863316,-87.663478493,22000,NA
"610",41.798478918,-87.626751512,10000,2015-07-23
"611",41.69641033,-87.620666884,17875,2015-07-23
"612",41.65337664,-87.609017582,17875,2015-07-23
"613",41.71589431,-87.633978528,17875,2015-07-23
"614",41.67688968,-87.616709226,17875,2015-07-23
"615",41.927121048,-87.651377031,17875,2015-07-20
"616",41.928995042,-87.653508477,17875,2015-07-20
"617",41.925435975,-87.648950989,17875,2015-07-20
"618",41.884221607,-87.619339059,1e+05,2015-07-23
"619",41.882989548,-87.663580027,2000,2015-07-23
"620",41.825873246,-87.650699012,540000,2015-07-24
"621",41.721000568,-87.670207391,4400000,2015-07-24
"622",41.721487215,-87.633220765,35000,2015-07-24
"623",41.950490978,-87.734023271,5e+05,2015-07-24
"624",41.780927163,-87.787640087,2e+06,2015-07-24
"625",41.903296036,-87.628367108,60000,2015-07-17
"626",42.002370123,-87.813621177,220000,NA
"627",42.002415834,-87.813568945,220000,NA
"628",41.905705628,-87.66992733,2000,2015-07-24
"629",41.889491009,-87.650936901,5000,2015-07-23
"630",41.884221607,-87.619339059,1e+05,NA
"631",41.968405337,-87.762605325,3520,2015-07-24
"632",41.975442581,-87.686566708,195000,2015-07-26
"633",42.013050453,-87.690096073,3500000,2015-07-27
"634",41.825937022,-87.650700584,540000,NA
"635",41.987396805,-87.669831194,17875,2015-07-27
"636",41.979178077,-87.708618098,35000,2015-07-27
"637",41.83226949,-87.682810772,2e+05,2015-07-27
"638",42.012716173,-87.706453861,9e+05,2015-07-27
"639",41.951942439,-87.836191118,17875,2015-07-27
"640",41.895489778,-87.633831645,60000,2015-07-27
"641",41.867603488,-87.688814743,351000,2015-07-27
"642",41.867603009,-87.688883753,351000,2015-07-27
"643",41.799597869,-87.593761037,5e+07,2015-07-24
"644",41.874423055,-87.620435382,5000,2015-07-27
"645",41.874423055,-87.620435382,5000,2015-07-27
"646",41.855771531,-87.7338879,16649000,2015-07-27
"647",41.920079444,-87.681272641,17875,2015-07-28
"648",41.895985712,-87.679001463,7e+05,2015-07-28
"649",41.939891785,-87.662758748,9e+05,2015-07-28
"650",41.929413839,-87.697691586,17875,2015-07-28
"651",41.934231432,-87.806466083,17875,2015-07-28
"652",41.91291828,-87.647274231,650000,2015-07-28
"653",41.91350081,-87.647293415,650000,2015-07-28
"654",41.881241457,-87.674282534,70000,2015-07-27
"655",41.909048589,-87.633653278,17875,2015-07-28
"656",41.962140154,-87.645936592,15000,2015-07-28
"657",41.873167858,-87.681469349,3000,2015-07-28
"658",41.916549073,-87.688872859,17875,2015-07-28
"659",41.788503456,-87.623781915,15000,2015-07-28
"660",41.965756417,-87.697205788,17875,2015-07-28
"661",41.928981219,-87.683381425,2500,2015-07-28
"662",41.866310063,-87.610270154,6000,2015-07-28
"663",41.783415351,-87.626345756,17875,2015-07-29
"664",41.783307459,-87.626342982,17875,2015-07-29
"665",41.943230773,-87.686295153,550000,2015-07-29
"666",41.841711828,-87.70113189,35000,2015-07-29
"667",41.927989549,-87.728075429,35000,2015-07-29
"668",41.797398663,-87.683979629,35000,2015-07-29
"669",41.922768458,-87.6841859,450000,2015-07-29
"670",41.947757418,-87.682074744,17875,2015-07-29
"671",41.948978464,-87.665425516,17875,2015-07-29
"672",41.985797609,-87.671732259,380000,NA
"673",41.985796235,-87.671806329,380000,NA
"674",41.885672031,-87.653366791,25000,2015-07-29
"675",41.943359345,-87.644998753,17875,2015-07-29
"676",41.893269418,-87.664846154,17875,2015-07-30
"677",41.942201326,-87.677777554,17875,2015-07-30
"678",41.953561847,-87.670110588,150000,2015-07-30
"679",41.911028534,-87.662220647,25000,2015-07-30
"680",41.831484591,-87.65193631,2e+05,2015-07-30
"681",41.951891974,-87.683694304,17875,2015-07-30
"682",41.919365273,-87.647489591,350000,NA
"683",41.832212884,-87.682809227,17875,2015-07-30
"684",41.917443852,-87.689883619,17875,2015-07-30
"685",41.911028534,-87.662220647,25000,2015-07-30
"686",41.911082206,-87.662260556,25000,2015-07-30
"687",41.766333717,-87.650361737,17875,2015-07-30
"688",41.779375936,-87.664072091,17875,2015-07-30
"689",41.834259053,-87.655771447,17875,2015-07-31
"690",41.827894894,-87.64008957,2e+05,NA
"691",41.985783912,-87.672473027,350000,2015-07-31
"692",41.985787994,-87.672250753,350000,2015-07-31
"693",41.985789368,-87.672176682,350000,2015-07-31
"694",41.985792115,-87.672028541,350000,2015-07-31
"695",41.935766982,-87.658970618,17875,2015-07-31
"696",41.831484591,-87.65193631,17875,2015-07-31
"697",41.917516698,-87.684303141,528200,2015-07-31
"698",41.917087105,-87.724087483,17875,2015-07-31
"699",41.894234653,-87.661310105,482400,2015-08-03
"700",41.902652568,-87.668851618,705500,2015-08-01
"701",41.89386791,-87.683990667,426000,2015-08-01
"702",41.952886095,-87.682216966,17875,2015-08-03
"703",41.87248207,-87.655188863,1161700,NA
"704",41.920264617,-87.698531585,670800,2015-08-03
"705",41.939994556,-87.650885515,17875,2015-08-04
"706",41.921496923,-87.678053752,1250000,NA
"707",41.892094137,-87.611569884,65000,2015-08-04
"708",41.975442581,-87.686566708,17875,2015-08-04
"709",41.921974781,-87.69126691,329100,2015-08-04
"710",41.851550359,-87.626909464,17875,2015-08-04
"711",41.895251722,-87.629888531,17875,2015-08-04
"712",41.956808125,-87.704588483,350000,2015-08-04
"713",41.937166654,-87.662074495,17875,2015-08-04
"714",41.875542362,-87.763061864,17875,2015-08-04
"715",41.949567085,-87.666355848,17875,2015-08-04
"716",41.965192163,-87.680055562,17875,2015-08-04
"717",41.968005707,-87.758346968,1000,2015-08-04
"718",41.983044674,-87.828004151,4000,2015-08-04
"719",42.008929106,-87.778129928,350000,2015-08-05
"720",41.916604416,-87.727908406,280215,2015-08-05
"721",41.706626601,-87.549963598,2e+06,NA
"722",41.950373959,-87.680725969,428000,2015-08-05
"723",41.909750895,-87.68951814,17875,2015-08-05
"724",41.891338206,-87.648942508,92000,2015-07-15
"725",41.937166654,-87.662074495,350000,NA
"726",42.003284803,-87.815381102,3e+05,NA
"727",41.858572754,-87.647783439,404800,2015-08-05
"728",41.800186333,-87.588918284,250000,2015-08-05
"729",41.928052461,-87.669318622,450000,2015-08-05
"730",41.934750476,-87.645338812,450000,NA
"731",41.9874699,-87.689423075,17875,2015-08-05
"732",41.957012509,-87.67811629,350000,NA
"733",41.871394025,-87.633405316,8100000,2015-08-03
"734",41.917526035,-87.645012914,2e+06,NA
"735",41.744632159,-87.561492764,30000,2015-08-06
"736",41.745350784,-87.675514378,35000,2015-08-06
"737",41.947196192,-87.74277663,319200,2015-08-06
"738",41.929413839,-87.697691586,2e+05,2015-08-06
"739",41.932825789,-87.710950885,17875,2015-08-06
"740",41.950052562,-87.684858055,350000,NA
"741",41.900654396,-87.647797204,25000,2015-08-06
"742",41.851606357,-87.626910925,17875,2015-08-05
"743",41.947457574,-87.656891361,5000,2015-08-06
"744",41.844001486,-87.73440502,5000,2015-08-06
"745",41.915104965,-87.632871681,1000,2015-08-06
"746",41.706879914,-87.639335248,2000,2015-08-06
"747",41.939828267,-87.700435412,1000,2015-08-06
"748",41.944423149,-87.649252541,3000,2015-08-06
"749",41.951740786,-87.715155583,17875,2015-08-07
"750",41.94765823,-87.689349954,17875,2015-08-07
"751",41.918768427,-87.721858472,17875,2015-08-07
"752",41.946291481,-87.742648146,319200,2015-08-07
"753",41.946289469,-87.742816522,319200,2015-08-07
"754",41.927367473,-87.688806676,17875,2015-08-07
"755",41.916549769,-87.68879693,1279300,2015-08-07
"756",41.932677148,-87.722251579,17875,2015-08-07
"757",41.994741238,-87.7154834,17875,2015-08-07
"758",41.948129322,-87.679656434,350000,NA
"759",41.882099965,-87.678144415,17875,2015-08-07
"760",41.868418325,-87.766741068,1000,2015-08-07
"761",41.922009661,-87.642992717,1.6e+07,2015-08-04
"762",41.899743868,-87.656495458,4e+07,2015-08-06
"763",41.899821526,-87.628699248,3.5e+07,2015-08-07
"764",41.887192057,-87.648828073,17875,2015-08-10
"765",41.937593343,-87.682166512,275000,2015-08-10
"766",41.779840002,-87.64613076,2e+06,2015-08-10
"767",41.976108138,-87.753376349,35000,2015-08-10
"768",41.789428573,-87.617914037,35000,2015-08-10
"769",41.934291206,-87.713654328,17875,2015-08-10
"770",41.782792726,-87.67293099,17875,2015-08-10
"771",41.947959274,-87.738630222,17875,2015-08-10
"772",41.942566292,-87.817767443,2e+05,NA
"773",41.94058208,-87.679406603,350000,2015-08-10
"774",41.873426178,-87.62069297,3000,2015-08-10
"775",41.890888838,-87.66559559,5e+05,2015-08-11
"776",41.95790061,-87.679862946,17875,2015-08-11
"777",41.808744757,-87.646553473,150000,2015-08-11
"778",41.94997445,-87.651490795,17875,2015-08-11
"779",41.956860716,-87.689656811,17875,2015-08-11
"780",41.908639592,-87.648360153,50000,2015-08-11
"781",41.920848986,-87.689122709,17875,2015-08-11
"782",41.919227833,-87.71653049,280948,2015-08-11
"783",41.916353934,-87.718113386,251788,2015-08-11
"784",41.884581769,-87.743777104,17875,2015-08-11
"785",41.94725332,-87.70187066,17875,2015-08-11
"786",41.964069554,-87.693964964,6e+05,2015-08-11
"787",41.901527878,-87.674286958,17875,2015-08-11
"788",41.924681892,-87.699217531,250000,2015-08-11
"789",41.990410585,-87.661417739,17875,2015-08-11
"790",41.911108134,-87.690757704,17875,2015-08-11
"791",41.913549187,-87.703626297,17875,2015-08-11
"792",41.941160159,-87.678546015,17875,2015-08-11
"793",41.891794582,-87.689995036,5000,NA
"794",41.884221607,-87.619339059,4000,2015-08-11
"795",41.866310063,-87.610270154,7500,2015-08-11
"796",41.878914287,-87.731018111,17875,2015-08-11
"797",41.879636116,-87.726898511,17875,2015-08-11
"798",41.911224556,-87.626482572,10000,2015-08-11
"799",41.884221607,-87.619339059,58000,2015-08-11
"800",41.907634165,-87.677534573,5000,2015-08-11
"801",41.923897722,-87.778210979,2000,2015-08-11
"802",41.897665644,-87.631124328,21600000,2015-08-10
"803",41.976227071,-87.658878272,80000,2015-08-12
"804",41.767931237,-87.572532533,20000,2015-08-12
"805",41.828332636,-87.685606859,165000,NA
"806",41.954716606,-87.71175188,2e+05,2015-08-12
"807",41.904957309,-87.671668848,17875,2015-08-12
"808",41.933040631,-87.707307202,450000,NA
"809",41.832399581,-87.657644681,350000,2015-08-13
"810",41.747064065,-87.616281975,17875,2015-08-13
"811",41.675016552,-87.624831349,17875,2015-08-13
"812",41.890173672,-87.649001551,7e+05,NA
"813",41.775106522,-87.673937689,17875,2015-08-13
"814",41.773848201,-87.669998921,17875,2015-08-13
"815",41.910306878,-87.68112572,3e+06,2015-08-14
"816",41.952760549,-87.678863064,17875,2015-08-14
"817",41.90951277,-87.636466337,350000,2015-08-14
"818",41.956860716,-87.689656811,477900,2015-08-14
"819",41.923645859,-87.665600278,17875,2015-08-14
"820",41.956516359,-87.687475079,350000,2015-08-14
"821",41.957775805,-87.670866002,17875,2015-08-14
"822",41.911224556,-87.626482572,1000,2015-08-14
"823",41.934248723,-87.713698358,311400,2015-08-14
"824",NA,NA,17875,2015-08-14
"825",41.956808125,-87.704588483,17875,2015-08-14
"826",41.940075922,-87.745090059,17875,2015-08-14
"827",41.879805893,-87.742655419,17875,2015-08-14
"828",41.881735356,-87.742995993,17875,2015-08-14
"829",41.855584551,-87.720965683,17875,2015-08-14
"830",41.858819135,-87.734884689,17875,2015-08-14
"831",41.850027408,-87.732139229,17875,2015-08-14
"832",41.849921428,-87.731348172,17875,2015-08-14
"833",41.724399986,-87.592275085,17875,2015-08-14
"834",41.747569521,-87.586955432,17875,2015-08-14
"835",41.814327023,-87.61385093,17875,2015-08-14
"836",41.894252646,-87.713985086,17875,2015-08-14
"837",41.839970954,-87.672591663,2.1e+08,2015-08-14
"838",41.823983252,-87.616853891,1.3e+07,2015-08-14
"839",41.909750895,-87.68951814,707900,2015-08-16
"840",41.725690486,-87.658068085,80000,2015-08-17
"841",41.9201995,-87.694740291,120000,2015-08-17
"842",41.831839443,-87.643549172,250000,2015-08-17
"843",41.946579056,-87.720186259,350000,2015-08-17
"844",41.922287386,-87.641523405,75000,2015-08-17
"845",41.914456096,-87.651879131,580000,2015-08-17
"846",41.834680824,-87.636039856,250000,NA
"847",41.94725332,-87.70187066,3e+05,2015-08-17
"848",41.922036627,-87.691268754,329100,2015-08-17
"849",41.917113307,-87.685091744,17875,2015-08-17
"850",41.825941471,-87.649379278,1e+05,NA
"851",41.917518094,-87.684227405,528200,2015-08-17
"852",41.916250133,-87.715269017,175000,2015-08-17
"853",41.920264617,-87.698531585,17875,2015-08-17
"854",41.948894492,-87.656817602,2e+06,2015-08-17
"855",41.779444834,-87.793008663,17875,2015-08-17
"856",41.884221607,-87.619339059,2500,2015-08-17
"857",41.876815484,-87.738775656,17875,2015-08-17
"858",41.897103597,-87.719882354,17875,2015-08-17
"859",41.825809482,-87.650697438,540000,2015-08-18
"860",41.933798914,-87.648902782,1500000,2015-08-18
"861",41.937799263,-87.6781517,17875,2015-08-18
"862",41.734941266,-87.552612805,17875,2015-08-18
"863",41.934291206,-87.713654328,316400,2015-08-18
"864",41.710982969,-87.62585537,17875,2015-08-18
"865",41.834334672,-87.725362298,17875,2015-08-18
"866",41.91337951,-87.700484364,17875,2015-08-18
"867",41.921181096,-87.654537991,1e+06,2015-08-18
"868",41.923645859,-87.665600278,659600,2015-08-18
"869",41.792957115,-87.738949178,17875,2015-08-17
"870",41.833749764,-87.619535158,150000,2015-08-19
"871",41.897423178,-87.656328826,442100,2015-08-19
"872",41.894948229,-87.68614912,17875,2015-08-19
"873",41.897051317,-87.68948552,1335000,NA
"874",41.87199613,-87.639204292,1000,2015-08-19
"875",41.916220079,-87.708484081,17875,2015-08-19
"876",41.937748377,-87.654180868,17875,2015-08-19
"877",41.948129322,-87.679656434,17875,2015-08-19
"878",41.902971912,-87.683484931,4800,2015-08-19
"879",41.862628294,-87.615031094,50000,2015-08-19
"880",41.691304223,-87.710639591,15000,2015-08-19
"881",41.876694156,-87.633836838,17875,2015-08-20
"882",41.876512604,-87.633832314,17875,2015-08-20
"883",42.008929106,-87.778129928,17875,2015-08-20
"884",41.9363584,-87.655431505,403650,2015-08-20
"885",41.95790061,-87.679862946,2e+05,2015-08-20
"886",41.927367473,-87.688806676,2e+05,2015-08-20
"887",41.945861963,-87.670195427,350000,2015-08-20
"888",42.012916701,-87.707370888,17875,2015-08-20
"889",41.943239745,-87.685333904,450000,2015-08-20
"890",41.894948229,-87.68614912,486000,2015-08-20
"891",41.879379549,-87.643092398,6000,2015-08-20
"892",41.788119433,-87.596527776,2000,2015-08-20
"893",41.781492703,-87.634941634,17875,NA
"894",41.891085942,-87.621703812,26481000,2015-08-18
"895",41.770405133,-87.702796474,19000,2015-08-20
"896",41.891395491,-87.64769856,277000,2015-08-19
"897",41.865812333,-87.680973607,1e+05,2015-08-21
"898",41.931618066,-87.748477326,350000,NA
"899",41.928254283,-87.650822337,17875,2015-08-21
"900",41.913662105,-87.699331244,249991,2015-08-21
"901",41.932825789,-87.710950885,175000,2015-08-21
"902",41.908432059,-87.670649395,17875,2015-08-21
"903",41.950052562,-87.684858055,17875,2015-08-21
"904",41.889231578,-87.637534357,17875,2015-08-21
"905",41.898050403,-87.637487164,6.7e+07,2015-08-10
"906",41.947317489,-87.656417948,40000,2015-08-21
"907",41.929848997,-87.684643784,3500,2015-08-21
"908",41.900907671,-87.624026501,10000,2015-08-21
"909",41.900752974,-87.624235,7000,2015-08-21
"910",41.928254283,-87.650822337,654600,2015-08-24
